suite,case,entry_point,sample,ms
representative,median.tsx,nvim/dprint,58,85.253208
representative,median.tsx,nvim/dprint,59,86.502458
representative,median.tsx,nvim/dprint,60,85.485584
representative,median.tsx,nvim/dprint,61,84.558709
representative,median.tsx,nvim/dprint,62,83.888333
representative,median.tsx,nvim/dprint,63,83.426250
representative,median.tsx,nvim/dprint,64,83.637917
representative,median.tsx,nvim/dprint,65,82.503584
representative,median.tsx,nvim/dprint,66,84.443167
representative,median.tsx,nvim/dprint,67,84.189083
representative,median.tsx,nvim/dprint,68,83.626000
representative,median.tsx,nvim/dprint,69,84.997292
representative,median.tsx,nvim/dprint,70,84.065375
representative,median.tsx,nvim/dprint,71,86.823375
representative,median.tsx,nvim/dprint,72,84.694583
representative,median.tsx,nvim/dprint,73,83.683250
representative,median.tsx,nvim/dprint,74,86.758625
representative,median.tsx,nvim/dprint,75,85.781208
representative,median.tsx,nvim/dprint,76,82.794084
representative,median.tsx,nvim/dprint,77,82.762375
representative,median.tsx,nvim/dprint,78,83.012709
representative,median.tsx,nvim/dprint,79,87.132208
representative,median.tsx,nvim/dprint,80,86.330250
representative,median.tsx,nvim/dprint,81,86.007000
representative,median.tsx,nvim/dprint,82,82.231542
representative,median.tsx,nvim/dprint,83,84.131375
representative,median.tsx,nvim/dprint,84,83.054209
representative,median.tsx,nvim/dprint,85,87.574125
representative,median.tsx,nvim/dprint,86,82.684458
representative,median.tsx,nvim/dprint,87,85.027875
representative,median.tsx,nvim/dprint,88,84.966250
representative,median.tsx,nvim/dprint,89,81.769125
representative,median.tsx,nvim/dprint,90,86.445667
representative,median.tsx,nvim/dprint,91,84.408000
representative,median.tsx,nvim/dprint,92,82.844250
representative,median.tsx,nvim/dprint,93,84.148834
representative,median.tsx,nvim/dprint,94,91.496084
representative,median.tsx,nvim/dprint,95,86.611583
representative,median.tsx,nvim/dprint,96,82.691584
representative,median.tsx,nvim/dprint,97,84.000708
representative,median.tsx,nvim/dprint,98,84.713042
representative,median.tsx,nvim/dprint,99,84.281792
representative,largest.tsx,nvim/dprint,0,112.975250
representative,largest.tsx,nvim/dprint,1,112.753792
representative,largest.tsx,nvim/dprint,2,110.835333
representative,largest.tsx,nvim/dprint,3,119.960083
representative,largest.tsx,nvim/dprint,4,116.245333
representative,largest.tsx,nvim/dprint,5,116.064166
representative,largest.tsx,nvim/dprint,6,117.107209
representative,largest.tsx,nvim/dprint,7,113.231209
representative,largest.tsx,nvim/dprint,8,114.123959
representative,largest.tsx,nvim/dprint,9,113.574750
representative,largest.tsx,nvim/dprint,10,114.456208
representative,largest.tsx,nvim/dprint,11,111.183500
representative,largest.tsx,nvim/dprint,12,112.921500
representative,largest.tsx,nvim/dprint,13,114.413500
representative,largest.tsx,nvim/dprint,14,114.220667
representative,largest.tsx,nvim/dprint,15,112.011917
representative,largest.tsx,nvim/dprint,16,114.204958
representative,largest.tsx,nvim/dprint,17,122.233667
representative,largest.tsx,nvim/dprint,18,114.862750
representative,largest.tsx,nvim/dprint,19,111.274083
representative,largest.tsx,nvim/dprint,20,108.136584
representative,largest.tsx,nvim/dprint,21,114.334250
representative,largest.tsx,nvim/dprint,22,113.304250
representative,largest.tsx,nvim/dprint,23,114.577667
representative,largest.tsx,nvim/dprint,24,115.049208
representative,largest.tsx,nvim/dprint,25,113.345667
representative,largest.tsx,nvim/dprint,26,112.803833
representative,largest.tsx,nvim/dprint,27,109.093416
representative,largest.tsx,nvim/dprint,28,111.972542
representative,largest.tsx,nvim/dprint,29,114.262209
representative,largest.tsx,nvim/dprint,30,117.652042
representative,largest.tsx,nvim/dprint,31,121.120125
representative,largest.tsx,nvim/dprint,32,116.404625
representative,largest.tsx,nvim/dprint,33,113.035125
representative,largest.tsx,nvim/dprint,34,115.110042
representative,largest.tsx,nvim/dprint,35,118.193458
representative,largest.tsx,nvim/dprint,36,112.681458
representative,largest.tsx,nvim/dprint,37,112.917208
representative,largest.tsx,nvim/dprint,38,113.447541
representative,largest.tsx,nvim/dprint,39,114.785291
representative,largest.tsx,nvim/dprint,40,115.763042
representative,largest.tsx,nvim/dprint,41,119.695708
representative,largest.tsx,nvim/dprint,42,114.118125
representative,largest.tsx,nvim/dprint,43,118.831958
representative,largest.tsx,nvim/dprint,44,115.097458
representative,largest.tsx,nvim/dprint,45,120.137625
representative,largest.tsx,nvim/dprint,46,114.643667
representative,largest.tsx,nvim/dprint,47,120.800583
representative,largest.tsx,nvim/dprint,48,117.688792
representative,largest.tsx,nvim/dprint,49,124.679958
representative,largest.tsx,nvim/dprint,50,114.491625
representative,largest.tsx,nvim/dprint,51,115.252959
representative,largest.tsx,nvim/dprint,52,114.196875
representative,largest.tsx,nvim/dprint,53,111.963875
representative,largest.tsx,nvim/dprint,54,112.131875
representative,largest.tsx,nvim/dprint,55,114.481167
representative,largest.tsx,nvim/dprint,56,112.128166
representative,largest.tsx,nvim/dprint,57,115.107250
representative,largest.tsx,nvim/dprint,58,115.565083
representative,largest.tsx,nvim/dprint,59,122.258750
representative,largest.tsx,nvim/dprint,60,115.580958
representative,largest.tsx,nvim/dprint,61,113.508875
representative,largest.tsx,nvim/dprint,62,111.911167
representative,largest.tsx,nvim/dprint,63,113.662083
representative,largest.tsx,nvim/dprint,64,115.641542
representative,largest.tsx,nvim/dprint,65,113.181500
representative,largest.tsx,nvim/dprint,66,112.266125
representative,largest.tsx,nvim/dprint,67,112.481791
representative,largest.tsx,nvim/dprint,68,114.908959
representative,largest.tsx,nvim/dprint,69,113.372208
representative,largest.tsx,nvim/dprint,70,111.821833
representative,largest.tsx,nvim/dprint,71,111.748791
representative,largest.tsx,nvim/dprint,72,112.895375
representative,largest.tsx,nvim/dprint,73,112.292209
representative,largest.tsx,nvim/dprint,74,113.444792
representative,largest.tsx,nvim/dprint,75,121.795916
representative,largest.tsx,nvim/dprint,76,114.454500
representative,largest.tsx,nvim/dprint,77,116.608375
representative,largest.tsx,nvim/dprint,78,113.315583
representative,largest.tsx,nvim/dprint,79,114.404458
representative,largest.tsx,nvim/dprint,80,114.285000
representative,largest.tsx,nvim/dprint,81,114.486458
representative,largest.tsx,nvim/dprint,82,115.355625
representative,largest.tsx,nvim/dprint,83,115.491042
representative,largest.tsx,nvim/dprint,84,113.213583
representative,largest.tsx,nvim/dprint,85,114.493083
representative,largest.tsx,nvim/dprint,86,115.959292
representative,largest.tsx,nvim/dprint,87,116.048834
representative,largest.tsx,nvim/dprint,88,114.834750
representative,largest.tsx,nvim/dprint,89,121.767292
representative,largest.tsx,nvim/dprint,90,115.226709
representative,largest.tsx,nvim/dprint,91,115.103708
representative,largest.tsx,nvim/dprint,92,112.573458
representative,largest.tsx,nvim/dprint,93,115.896375
representative,largest.tsx,nvim/dprint,94,114.851958
representative,largest.tsx,nvim/dprint,95,114.828333
representative,largest.tsx,nvim/dprint,96,114.947792
representative,largest.tsx,nvim/dprint,97,121.899458
representative,largest.tsx,nvim/dprint,98,116.843625
representative,largest.tsx,nvim/dprint,99,116.104542
representative,median.md,nvim/dprint,0,89.838250
representative,median.md,nvim/dprint,1,83.909250
representative,median.md,nvim/dprint,2,83.134625
representative,median.md,nvim/dprint,3,83.643250
representative,median.md,nvim/dprint,4,86.225375
representative,median.md,nvim/dprint,5,84.528417
representative,median.md,nvim/dprint,6,82.792292
representative,median.md,nvim/dprint,7,83.303416
representative,median.md,nvim/dprint,8,85.049792
representative,median.md,nvim/dprint,9,86.727250
representative,median.md,nvim/dprint,10,86.241375
representative,median.md,nvim/dprint,11,83.278625
representative,median.md,nvim/dprint,12,84.683875
representative,median.md,nvim/dprint,13,84.534291
representative,median.md,nvim/dprint,14,85.536042
representative,median.md,nvim/dprint,15,86.408000
representative,median.md,nvim/dprint,16,83.674125
representative,median.md,nvim/dprint,17,92.761416
representative,median.md,nvim/dprint,18,85.825916
representative,median.md,nvim/dprint,19,84.737625
representative,median.md,nvim/dprint,20,86.291833
representative,median.md,nvim/dprint,21,83.620583
representative,median.md,nvim/dprint,22,83.764375
representative,median.md,nvim/dprint,23,84.560416
representative,median.md,nvim/dprint,24,84.016666
representative,median.md,nvim/dprint,25,82.859916
representative,median.md,nvim/dprint,26,87.922458
representative,median.md,nvim/dprint,27,85.194792
representative,median.md,nvim/dprint,28,82.859916
representative,median.md,nvim/dprint,29,85.217708
representative,median.md,nvim/dprint,30,91.153875
representative,median.md,nvim/dprint,31,82.475083
representative,median.md,nvim/dprint,32,83.249042
representative,median.md,nvim/dprint,33,83.687167
representative,median.md,nvim/dprint,34,85.198167
representative,median.md,nvim/dprint,35,83.189958
representative,median.md,nvim/dprint,36,87.694209
representative,median.md,nvim/dprint,37,86.898375
representative,median.md,nvim/dprint,38,87.051625
representative,median.md,nvim/dprint,39,84.916792
representative,median.md,nvim/dprint,40,82.868625
representative,median.md,nvim/dprint,41,83.838416
representative,median.md,nvim/dprint,42,85.044750
representative,median.md,nvim/dprint,43,83.672417
representative,median.md,nvim/dprint,44,84.808000
representative,median.md,nvim/dprint,45,82.199834
representative,median.md,nvim/dprint,46,89.223417
representative,median.md,nvim/dprint,47,84.062833
representative,median.md,nvim/dprint,48,83.031000
representative,median.md,nvim/dprint,49,88.841084
representative,median.md,nvim/dprint,50,84.287459
representative,median.md,nvim/dprint,51,82.584625
representative,median.md,nvim/dprint,52,82.567208
representative,median.md,nvim/dprint,53,84.314042
representative,median.md,nvim/dprint,54,89.210875
representative,median.md,nvim/dprint,55,84.611416
representative,median.md,nvim/dprint,56,88.588750
representative,median.md,nvim/dprint,57,85.001333
representative,median.md,nvim/dprint,58,84.604500
representative,median.md,nvim/dprint,59,86.029041
representative,median.md,nvim/dprint,60,85.622000
representative,median.md,nvim/dprint,61,84.497333
representative,median.md,nvim/dprint,62,84.073250
representative,median.md,nvim/dprint,63,83.651916
representative,median.md,nvim/dprint,64,84.282583
representative,median.md,nvim/dprint,65,85.736583
representative,median.md,nvim/dprint,66,85.069958
representative,median.md,nvim/dprint,67,83.366708
representative,median.md,nvim/dprint,68,85.969167
representative,median.md,nvim/dprint,69,91.127541
representative,median.md,nvim/dprint,70,82.934167
representative,median.md,nvim/dprint,71,89.624792
representative,median.md,nvim/dprint,72,84.324875
representative,median.md,nvim/dprint,73,88.051833
representative,median.md,nvim/dprint,74,91.243792
representative,median.md,nvim/dprint,75,86.032584
representative,median.md,nvim/dprint,76,85.892709
representative,median.md,nvim/dprint,77,84.138750
representative,median.md,nvim/dprint,78,87.363417
representative,median.md,nvim/dprint,79,84.093792
representative,median.md,nvim/dprint,80,86.577292
representative,median.md,nvim/dprint,81,84.924666
representative,median.md,nvim/dprint,82,85.431500
representative,median.md,nvim/dprint,83,84.975292
representative,median.md,nvim/dprint,84,87.915084
representative,median.md,nvim/dprint,85,85.260875
representative,median.md,nvim/dprint,86,88.178416
representative,median.md,nvim/dprint,87,86.715666
representative,median.md,nvim/dprint,88,87.186167
representative,median.md,nvim/dprint,89,87.599208
representative,median.md,nvim/dprint,90,87.409708
representative,median.md,nvim/dprint,91,84.726208
representative,median.md,nvim/dprint,92,90.656042
representative,median.md,nvim/dprint,93,86.278083
representative,median.md,nvim/dprint,94,86.668083
representative,median.md,nvim/dprint,95,87.213667
representative,median.md,nvim/dprint,96,87.293208
representative,median.md,nvim/dprint,97,84.783167
representative,median.md,nvim/dprint,98,86.788250
representative,median.md,nvim/dprint,99,83.705208
representative,largest.md,nvim/dprint,0,89.857709
representative,largest.md,nvim/dprint,1,91.796917
representative,largest.md,nvim/dprint,2,97.642625
representative,largest.md,nvim/dprint,3,95.549833
representative,largest.md,nvim/dprint,4,92.672125
representative,largest.md,nvim/dprint,5,95.639750
representative,largest.md,nvim/dprint,6,97.390625
representative,largest.md,nvim/dprint,7,90.882500
representative,largest.md,nvim/dprint,8,84.400750
representative,largest.md,nvim/dprint,9,97.393583
representative,largest.md,nvim/dprint,10,89.989791
representative,largest.md,nvim/dprint,11,91.959750
representative,largest.md,nvim/dprint,12,84.212042
representative,largest.md,nvim/dprint,13,92.574459
representative,largest.md,nvim/dprint,14,90.531084
representative,largest.md,nvim/dprint,15,89.858208
representative,largest.md,nvim/dprint,16,93.415750
representative,largest.md,nvim/dprint,17,90.831834
representative,largest.md,nvim/dprint,18,91.425083
representative,largest.md,nvim/dprint,19,99.030500
representative,largest.md,nvim/dprint,20,92.193250
representative,largest.md,nvim/dprint,21,95.663916
representative,largest.md,nvim/dprint,22,85.234959
representative,largest.md,nvim/dprint,23,92.984750
representative,largest.md,nvim/dprint,24,91.642375
representative,largest.md,nvim/dprint,25,91.333125
representative,largest.md,nvim/dprint,26,93.373167
representative,largest.md,nvim/dprint,27,91.980583
representative,largest.md,nvim/dprint,28,95.324208
representative,largest.md,nvim/dprint,29,90.212292
representative,largest.md,nvim/dprint,30,92.270375
representative,largest.md,nvim/dprint,31,91.385541
representative,largest.md,nvim/dprint,32,90.275334
representative,largest.md,nvim/dprint,33,88.756917
representative,largest.md,nvim/dprint,34,97.229917
representative,largest.md,nvim/dprint,35,90.504916
representative,largest.md,nvim/dprint,36,98.143709
representative,largest.md,nvim/dprint,37,98.306375
representative,largest.md,nvim/dprint,38,93.630708
representative,largest.md,nvim/dprint,39,93.103208
representative,largest.md,nvim/dprint,40,89.884042
representative,largest.md,nvim/dprint,41,83.763000
representative,largest.md,nvim/dprint,42,93.037834
representative,largest.md,nvim/dprint,43,108.757292
representative,largest.md,nvim/dprint,44,97.626917
representative,largest.md,nvim/dprint,45,94.625250
representative,largest.md,nvim/dprint,46,92.493875
representative,largest.md,nvim/dprint,47,92.733292
representative,largest.md,nvim/dprint,48,90.848375
representative,largest.md,nvim/dprint,49,99.590875
representative,largest.md,nvim/dprint,50,94.165958
representative,largest.md,nvim/dprint,51,91.063708
representative,largest.md,nvim/dprint,52,92.498291
representative,largest.md,nvim/dprint,53,94.957500
representative,largest.md,nvim/dprint,54,91.603458
representative,largest.md,nvim/dprint,55,100.092875
representative,largest.md,nvim/dprint,56,91.564375
representative,largest.md,nvim/dprint,57,92.855750
representative,largest.md,nvim/dprint,58,101.162041
representative,largest.md,nvim/dprint,59,92.788542
representative,largest.md,nvim/dprint,60,91.930750
representative,largest.md,nvim/dprint,61,96.398166
representative,largest.md,nvim/dprint,62,91.400416
representative,largest.md,nvim/dprint,63,92.529666
representative,largest.md,nvim/dprint,64,91.644833
representative,largest.md,nvim/dprint,65,96.614666
representative,largest.md,nvim/dprint,66,93.444875
representative,largest.md,nvim/dprint,67,92.379125
representative,largest.md,nvim/dprint,68,91.836041
representative,largest.md,nvim/dprint,69,91.448333
representative,largest.md,nvim/dprint,70,90.669666
representative,largest.md,nvim/dprint,71,94.627750
representative,largest.md,nvim/dprint,72,92.139667
representative,largest.md,nvim/dprint,73,94.831125
representative,largest.md,nvim/dprint,74,92.069208
representative,largest.md,nvim/dprint,75,92.729416
representative,largest.md,nvim/dprint,76,90.489416
representative,largest.md,nvim/dprint,77,92.074583
representative,largest.md,nvim/dprint,78,92.710458
representative,largest.md,nvim/dprint,79,92.069875
representative,largest.md,nvim/dprint,80,98.234250
representative,largest.md,nvim/dprint,81,92.437416
representative,largest.md,nvim/dprint,82,91.071000
representative,largest.md,nvim/dprint,83,94.708833
representative,largest.md,nvim/dprint,84,91.622541
representative,largest.md,nvim/dprint,85,94.263042
representative,largest.md,nvim/dprint,86,94.596416
representative,largest.md,nvim/dprint,87,99.595959
representative,largest.md,nvim/dprint,88,96.032583
representative,largest.md,nvim/dprint,89,92.318792
representative,largest.md,nvim/dprint,90,92.523375
representative,largest.md,nvim/dprint,91,93.624750
representative,largest.md,nvim/dprint,92,92.188333
representative,largest.md,nvim/dprint,93,93.661542
representative,largest.md,nvim/dprint,94,95.486916
representative,largest.md,nvim/dprint,95,99.598416
representative,largest.md,nvim/dprint,96,92.218000
representative,largest.md,nvim/dprint,97,92.385417
representative,largest.md,nvim/dprint,98,92.479834
representative,largest.md,nvim/dprint,99,93.057417
representative,median.rs,vscode/dprint,0,31.848875
representative,median.rs,vscode/dprint,1,30.603292
representative,median.rs,vscode/dprint,2,31.340625
representative,median.rs,vscode/dprint,3,31.258500
representative,median.rs,vscode/dprint,4,30.324625
representative,median.rs,vscode/dprint,5,29.517958
representative,median.rs,vscode/dprint,6,31.663000
representative,median.rs,vscode/dprint,7,31.365958
representative,median.rs,vscode/dprint,8,31.667625
representative,median.rs,vscode/dprint,9,30.804750
representative,median.rs,vscode/dprint,10,35.717333
representative,median.rs,vscode/dprint,11,29.290458
representative,median.rs,vscode/dprint,12,31.844291
representative,median.rs,vscode/dprint,13,32.265417
representative,median.rs,vscode/dprint,14,31.321125
representative,median.rs,vscode/dprint,15,31.629667
representative,median.rs,vscode/dprint,16,30.314125
representative,median.rs,vscode/dprint,17,28.569000
representative,median.rs,vscode/dprint,18,29.794042
representative,median.rs,vscode/dprint,19,30.728083
representative,median.rs,vscode/dprint,20,28.840417
representative,median.rs,vscode/dprint,21,29.294333
representative,median.rs,vscode/dprint,22,31.757500
representative,median.rs,vscode/dprint,23,36.148958
representative,median.rs,vscode/dprint,24,32.018708
representative,median.rs,vscode/dprint,25,31.057458
representative,median.rs,vscode/dprint,26,30.632833
representative,median.rs,vscode/dprint,27,31.042667
representative,median.rs,vscode/dprint,28,29.432833
representative,median.rs,vscode/dprint,29,30.762583
representative,median.rs,vscode/dprint,30,29.750209
representative,median.rs,vscode/dprint,31,31.162416
representative,median.rs,vscode/dprint,32,32.284375
representative,median.rs,vscode/dprint,33,31.199042
representative,median.rs,vscode/dprint,34,31.800458
representative,median.rs,vscode/dprint,35,38.829084
representative,median.rs,vscode/dprint,36,31.557042
representative,median.rs,vscode/dprint,37,31.770334
representative,median.rs,vscode/dprint,38,32.038375
representative,median.rs,vscode/dprint,39,31.932167
representative,median.rs,vscode/dprint,40,29.182625
representative,median.rs,vscode/dprint,41,31.309167
representative,median.rs,vscode/dprint,42,31.948042
representative,median.rs,vscode/dprint,43,32.235500
representative,median.rs,vscode/dprint,44,32.889875
representative,median.rs,vscode/dprint,45,36.229500
representative,median.rs,vscode/dprint,46,34.171375
representative,median.rs,vscode/dprint,47,31.728750
representative,median.rs,vscode/dprint,48,34.392708
representative,median.rs,vscode/dprint,49,31.707500
representative,median.rs,vscode/dprint,50,40.035416
representative,median.rs,vscode/dprint,51,31.564000
representative,median.rs,vscode/dprint,52,30.921375
representative,median.rs,vscode/dprint,53,30.904917
representative,median.rs,vscode/dprint,54,32.407584
representative,median.rs,vscode/dprint,55,31.855167
representative,median.rs,vscode/dprint,56,33.015167
representative,median.rs,vscode/dprint,57,32.888916
representative,median.rs,vscode/dprint,58,31.799083
representative,median.rs,vscode/dprint,59,32.552750
representative,median.rs,vscode/dprint,60,31.744875
representative,median.rs,vscode/dprint,61,31.626542
representative,median.rs,vscode/dprint,62,31.818041
representative,median.rs,vscode/dprint,63,31.815750
representative,median.rs,vscode/dprint,64,30.207417
representative,median.rs,vscode/dprint,65,34.547750
representative,median.rs,vscode/dprint,66,33.060417
representative,median.rs,vscode/dprint,67,31.014750
representative,median.rs,vscode/dprint,68,32.169459
representative,median.rs,vscode/dprint,69,33.165083
representative,median.rs,vscode/dprint,70,34.674208
representative,median.rs,vscode/dprint,71,31.491083
representative,median.rs,vscode/dprint,72,30.992958
representative,median.rs,vscode/dprint,73,32.614458
representative,median.rs,vscode/dprint,74,31.448667
representative,median.rs,vscode/dprint,75,31.886250
representative,median.rs,vscode/dprint,76,31.765625
representative,median.rs,vscode/dprint,77,32.275917
representative,median.rs,vscode/dprint,78,31.647250
representative,median.rs,vscode/dprint,79,30.985459
representative,median.rs,vscode/dprint,80,38.002042
representative,median.rs,vscode/dprint,81,31.963000
representative,median.rs,vscode/dprint,82,32.144041
representative,median.rs,vscode/dprint,83,31.108042
representative,median.rs,vscode/dprint,84,30.335917
representative,median.rs,vscode/dprint,85,31.647042
representative,median.rs,vscode/dprint,86,31.322833
representative,median.rs,vscode/dprint,87,31.030292
representative,median.rs,vscode/dprint,88,30.857542
representative,median.rs,vscode/dprint,89,31.032625
representative,median.rs,vscode/dprint,90,31.167750
representative,median.rs,vscode/dprint,91,31.277875
representative,median.rs,vscode/dprint,92,30.939750
representative,median.rs,vscode/dprint,93,32.180291
representative,median.rs,vscode/dprint,94,34.445042
representative,median.rs,vscode/dprint,95,31.101125
representative,median.rs,vscode/dprint,96,33.231875
representative,median.rs,vscode/dprint,97,31.487417
representative,median.rs,vscode/dprint,98,31.104042
representative,median.rs,vscode/dprint,99,31.129250
representative,largest.rs,vscode/dprint,0,37.922459
representative,largest.rs,vscode/dprint,1,32.663208
representative,largest.rs,vscode/dprint,2,31.820417
representative,largest.rs,vscode/dprint,3,32.574875
representative,largest.rs,vscode/dprint,4,35.077042
representative,largest.rs,vscode/dprint,5,33.264292
representative,largest.rs,vscode/dprint,6,36.667875
representative,largest.rs,vscode/dprint,7,36.189125
representative,largest.rs,vscode/dprint,8,33.213875
representative,largest.rs,vscode/dprint,9,34.366875
representative,largest.rs,vscode/dprint,10,35.417750
representative,largest.rs,vscode/dprint,11,43.423041
representative,largest.rs,vscode/dprint,12,40.304917
representative,largest.rs,vscode/dprint,13,37.008708
representative,largest.rs,vscode/dprint,14,34.002042
representative,largest.rs,vscode/dprint,15,37.180292
representative,largest.rs,vscode/dprint,16,34.715250
representative,largest.rs,vscode/dprint,17,34.214875
representative,largest.rs,vscode/dprint,18,37.489625
representative,largest.rs,vscode/dprint,19,39.606459
representative,largest.rs,vscode/dprint,20,34.745166
representative,largest.rs,vscode/dprint,21,35.487167
representative,largest.rs,vscode/dprint,22,34.988625
representative,largest.rs,vscode/dprint,23,44.579208
representative,largest.rs,vscode/dprint,24,34.077500
representative,largest.rs,vscode/dprint,25,37.161958
representative,largest.rs,vscode/dprint,26,34.962833
representative,largest.rs,vscode/dprint,27,36.228208
representative,largest.rs,vscode/dprint,28,37.811083
representative,largest.rs,vscode/dprint,29,41.192584
representative,largest.rs,vscode/dprint,30,35.952833
representative,largest.rs,vscode/dprint,31,37.274750
representative,largest.rs,vscode/dprint,32,36.802875
representative,largest.rs,vscode/dprint,33,34.743750
representative,largest.rs,vscode/dprint,34,36.766458
representative,largest.rs,vscode/dprint,35,38.660125
representative,largest.rs,vscode/dprint,36,34.693959
representative,largest.rs,vscode/dprint,37,35.656792
representative,largest.rs,vscode/dprint,38,32.776667
representative,largest.rs,vscode/dprint,39,32.853042
representative,largest.rs,vscode/dprint,40,36.048750
representative,largest.rs,vscode/dprint,41,34.077167
representative,largest.rs,vscode/dprint,42,35.930375
representative,largest.rs,vscode/dprint,43,34.299042
representative,largest.rs,vscode/dprint,44,35.910625
representative,largest.rs,vscode/dprint,45,33.522584
representative,largest.rs,vscode/dprint,46,36.882667
representative,largest.rs,vscode/dprint,47,36.411333
representative,largest.rs,vscode/dprint,48,40.339708
representative,largest.rs,vscode/dprint,49,35.448459
representative,largest.rs,vscode/dprint,50,34.356375
representative,largest.rs,vscode/dprint,51,35.032416
representative,largest.rs,vscode/dprint,52,33.571417
representative,largest.rs,vscode/dprint,53,35.209125
representative,largest.rs,vscode/dprint,54,34.732167
representative,largest.rs,vscode/dprint,55,36.076708
representative,largest.rs,vscode/dprint,56,34.407541
representative,largest.rs,vscode/dprint,57,36.237833
representative,largest.rs,vscode/dprint,58,33.875542
representative,largest.rs,vscode/dprint,59,35.917167
representative,largest.rs,vscode/dprint,60,34.322750
representative,largest.rs,vscode/dprint,61,43.620708
representative,largest.rs,vscode/dprint,62,34.887417
representative,largest.rs,vscode/dprint,63,36.441958
representative,largest.rs,vscode/dprint,64,33.802084
representative,largest.rs,vscode/dprint,65,34.033875
representative,largest.rs,vscode/dprint,66,32.791000
representative,largest.rs,vscode/dprint,67,32.880875
representative,largest.rs,vscode/dprint,68,32.779292
representative,largest.rs,vscode/dprint,69,36.902042
representative,largest.rs,vscode/dprint,70,34.054417
representative,largest.rs,vscode/dprint,71,36.581459
representative,largest.rs,vscode/dprint,72,35.675291
representative,largest.rs,vscode/dprint,73,33.460041
representative,largest.rs,vscode/dprint,74,39.181333
representative,largest.rs,vscode/dprint,75,35.267292
representative,largest.rs,vscode/dprint,76,34.431833
representative,largest.rs,vscode/dprint,77,34.458333
representative,largest.rs,vscode/dprint,78,33.936833
representative,largest.rs,vscode/dprint,79,36.414750
representative,largest.rs,vscode/dprint,80,36.756583
representative,largest.rs,vscode/dprint,81,33.784291
representative,largest.rs,vscode/dprint,82,35.131542
representative,largest.rs,vscode/dprint,83,35.255625
representative,largest.rs,vscode/dprint,84,36.731417
representative,largest.rs,vscode/dprint,85,35.231959
representative,largest.rs,vscode/dprint,86,35.563542
representative,largest.rs,vscode/dprint,87,37.959083
representative,largest.rs,vscode/dprint,88,32.757708
representative,largest.rs,vscode/dprint,89,34.525209
representative,largest.rs,vscode/dprint,90,34.027500
representative,largest.rs,vscode/dprint,91,32.524000
representative,largest.rs,vscode/dprint,92,36.483666
representative,largest.rs,vscode/dprint,93,33.909541
representative,largest.rs,vscode/dprint,94,36.124208
representative,largest.rs,vscode/dprint,95,34.441292
representative,largest.rs,vscode/dprint,96,35.720709
representative,largest.rs,vscode/dprint,97,34.235500
representative,largest.rs,vscode/dprint,98,36.096417
representative,largest.rs,vscode/dprint,99,34.383500
representative,median.tsx,vscode/dprint,0,80.994875
representative,median.tsx,vscode/dprint,1,88.137250
representative,median.tsx,vscode/dprint,2,87.553083
representative,median.tsx,vscode/dprint,3,86.874083
representative,median.tsx,vscode/dprint,4,89.674584
representative,median.tsx,vscode/dprint,5,81.797958
representative,median.tsx,vscode/dprint,6,80.173916
representative,median.tsx,vscode/dprint,7,82.227750
representative,median.tsx,vscode/dprint,8,92.956167
representative,median.tsx,vscode/dprint,9,94.929959
representative,median.tsx,vscode/dprint,10,77.190083
representative,median.tsx,vscode/dprint,11,78.486833
representative,median.tsx,vscode/dprint,12,74.851459
representative,median.tsx,vscode/dprint,13,79.797750
representative,median.tsx,vscode/dprint,14,82.435041
representative,median.tsx,vscode/dprint,15,79.899792
representative,median.tsx,vscode/dprint,16,81.435583
representative,median.tsx,vscode/dprint,17,80.422083
representative,median.tsx,vscode/dprint,18,82.277959
representative,median.tsx,vscode/dprint,19,81.010750
representative,median.tsx,vscode/dprint,20,79.141208
representative,median.tsx,vscode/dprint,21,78.888416
representative,median.tsx,vscode/dprint,22,76.690666
representative,median.tsx,vscode/dprint,23,79.512125
representative,median.tsx,vscode/dprint,24,75.088917
representative,median.tsx,vscode/dprint,25,80.994500
representative,median.tsx,vscode/dprint,26,79.566500
representative,median.tsx,vscode/dprint,27,78.491125
representative,median.tsx,vscode/dprint,28,75.932833
representative,median.tsx,vscode/dprint,29,77.543125
representative,median.tsx,vscode/dprint,30,74.287625
representative,median.tsx,vscode/dprint,31,77.452125
representative,median.tsx,vscode/dprint,32,75.451333
representative,median.tsx,vscode/dprint,33,82.778667
representative,median.tsx,vscode/dprint,34,79.214125
representative,median.tsx,vscode/dprint,35,78.592708
representative,median.tsx,vscode/dprint,36,75.492792
representative,median.tsx,vscode/dprint,37,80.214250
representative,median.tsx,vscode/dprint,38,77.423458
representative,median.tsx,vscode/dprint,39,78.744041
representative,median.tsx,vscode/dprint,40,83.186917
representative,median.tsx,vscode/dprint,41,79.599209
representative,median.tsx,vscode/dprint,42,78.804708
representative,median.tsx,vscode/dprint,43,78.968167
representative,median.tsx,vscode/dprint,44,79.601333
representative,median.tsx,vscode/dprint,45,78.553917
representative,median.tsx,vscode/dprint,46,79.079042
representative,median.tsx,vscode/dprint,47,78.166875
representative,median.tsx,vscode/dprint,48,83.517250
representative,median.tsx,vscode/dprint,49,80.431125
representative,median.tsx,vscode/dprint,50,78.816666
representative,median.tsx,vscode/dprint,51,77.587208
representative,median.tsx,vscode/dprint,52,78.335542
